25             50              0     6.5400e-05     3.6100e-05     1.0000e-05     1.9400e-14     6.4667e-15
26             52              0     6.7300e-05     3.6100e-05     1.0000e-05     4.8500e-16     1.6167e-16
27            120              0     1.0000e-05     3.6100e-05     1.0000e-05     2.9600e-14     9.8667e-15
28            122              0     6.8500e-05     3.6100e-05     1.0000e-05     4.8500e-16     1.6167e-16
29            159              0     5.6700e-05     3.6100e-05     1.0000e-05     4.8500e-16     1.6167e-16
30            180              0     1.0000e-05     3.6100e-05     2.0000e-05     1.1600e-14     3.8667e-15
31            227              0     1.4300e-04     3.6100e-05     1.0000e-05     7.7600e-15     2.5867e-15
32            368              0     1.1800e-04     3.6100e-05     2.7400e-05     1.4600e-14     4.8667e-15
33            396              0     1.3100e-04     3.6100e-05     1.0000e-05     8.2000e-14     2.7333e-14
34            469              0     7.1200e-05     3.6100e-05     1.0000e-05     2.3800e-14     7.9333e-15
35            470              0     6.1100e-05     3.6100e-05     1.0000e-05     5.5300e-14     1.8433e-14
36            556              0     6.8400e-05     3.6100e-05     1.7300e-05     1.2100e-14     4.0333e-15
37            566              0     4.6500e-05     3.6100e-05     1.0000e-05     4.4600e-14     1.4867e-14
38            626              0     2.4300e-05     3.6100e-05     1.6500e-05     2.7200e-14     9.0667e-15
39            651              0     5.9700e-05     3.6100e-05     1.0900e-05     1.1500e-13     3.8333e-14
40            652              0     1.0000e-05     3.6100e-05     1.4000e-05     2.4300e-14     8.1000e-15
41            677              0     1.0900e-04     3.6100e-05     2.0000e-05     4.8500e-16     1.6167e-16
42            712              0     3.8300e-05     3.6100e-05     1.2100e-05     4.5600e-14     1.5200e-14
43            718              0     5.1000e-05     3.6100e-05     2.0000e-05     4.8500e-16     1.6167e-16
44            730              0     5.1600e-05     3.6100e-05     1.0000e-05     3.1500e-14     1.0500e-14
45            744              0     9.2100e-05     3.6100e-05     1.0000e-05     1.1600e-14     3.8667e-15
46            913              0     2.6700e-05     3.6100e-05     1.8500e-05     4.2200e-14     1.4067e-14
47            969              0     2.2100e-05     3.6100e-05     2.0000e-05     1.8400e-14     6.1333e-15
48            971              0     7.7900e-05     3.6100e-05     1.0000e-05     1.0700e-13     3.5667e-14
49           1032              0     2.0700e-04     3.6100e-05     1.0000e-05     3.6400e-14     1.2133e-14
50           1210              0     1.5800e-04     3.6100e-05     1.0000e-05     1.9400e-14     6.4667e-15
51           1226              0     6.3000e-05     3.6100e-05     1.0000e-05     4.8500e-16     1.6167e-16
52           1228              0     5.3000e-05     3.6100e-05     1.0000e-05     3.5900e-14     1.1967e-14
53           1230              0     7.8000e-05     3.6100e-05     1.0000e-05     1.5500e-14     5.1667e-15
54           1256              0     8.4300e-05     3.6100e-05     1.0000e-05     2.2800e-14     7.6000e-15
55           1299              0     5.2800e-05     3.6100e-05     2.0000e-05     2.3800e-14     7.9333e-15
56           1313              0     4.5200e-05     3.6100e-05     1.0000e-05     4.2700e-14     1.4233e-14
57              1            417     5.3300e-05     4.1100e-05     1.0000e-05     1.3500e-13     4.5000e-14
58              1            431     5.3300e-05     1.3500e-04     1.0000e-05     4.5600e-14     1.5200e-14
59              1            364     5.3300e-05     1.0600e-04     1.6700e-05     4.9500e-14     1.6500e-14
60              2            746     7.0400e-06     3.5800e-05     1.0000e-05     4.8500e-16     1.6167e-16
61              2            630     7.0400e-06     3.0700e-05     2.0000e-05     1.9400e-15     6.4667e-16
62              2           1336     7.0400e-06     4.3800e-05     1.0000e-05     2.7200e-14     9.0667e-15
63              4            217     3.3300e-06     6.7000e-05     1.0000e-05     2.3800e-14     7.9333e-15
64              5            456     4.0000e-05     1.5000e-04     1.0000e-05     6.0100e-14     2.0033e-14
65              5            576     4.0000e-05     9.5800e-05     2.0000e-05     4.8500e-16     1.6167e-16
66              6            994     3.3300e-06     1.0000e-05     2.0000e-05     6.2600e-14     2.0867e-14
67              6            355     3.3300e-06     5.4000e-05     1.0000e-05     5.6800e-14     1.8933e-14
68              7           1214     1.6700e-05     1.4600e-05     1.0000e-05     2.0900e-14     6.9667e-15
69              7            699     1.6700e-05     4.5300e-05     1.0000e-05     5.8200e-14     1.9400e-14
70              8            229     9.6200e-06     1.5600e-04     1.7100e-05     1.8400e-14     6.1333e-15
71              8            344     9.6200e-06     1.0000e-05     1.0000e-05     7.3200e-14     2.4400e-14
72              8            159     9.6200e-06     5.6700e-05     1.0000e-05     2.4700e-14     8.2333e-15
73              8            385     9.6200e-06     6.6400e-05     1.0000e-05     1.3100e-14     4.3667e-15
74              8            723     9.6200e-06     6.2400e-05     2.0000e-05     1.5500e-14     5.1667e-15
75              8            677     9.6200e-06     1.0900e-04     1.0000e-05     5.3800e-14     1.7933e-14
76              8            882     9.6200e-06     2.8200e-05     1.0000e-05     2.6700e-14     8.9000e-15
77              8            167     9.6200e-06     2.8700e-05     1.0000e-05     4.6600e-14     1.5533e-14
78              9            396     1.6700e-05     1.3100e-04     1.0000e-05     4.8500e-16     1.6167e-16
79              9           1199     1.6700e-05     4.8600e-05     1.0000e-05     2.9100e-14     9.7000e-15
80             10           1362     3.3300e-06     1.2800e-04     1.0000e-05     1.8400e-14     6.1333e-15
81             10            714     3.3300e-06     8.6200e-05     1.0000e-05     1.4600e-14     4.8667e-15
82             11            273     2.5500e-06     1.2600e-04     1.0000e-05     1.3600e-14     4.5333e-15
83             11            502     2.5500e-06     7.2200e-05     2.0000e-05     4.8500e-16     1.6167e-16
84             12            397     1.3300e-05     1.7400e-04     1.2000e-05     6.8400e-14     2.2800e-14
85             12           1107     1.3300e-05     3.3300e-05     1.6100e-05     1.1000e-13     3.6667e-14
86             13            739     5.3500e-06     8.0500e-05     1.0000e-05     4.8500e-16     1.6167e-16
87             13            747     5.3500e-06     1.4600e-05     1.0000e-05     4.7500e-14     1.5833e-14
88             13           1145     5.3500e-06     1.0000e-05     2.0000e-05     4.8500e-16     1.6167e-16
89             14            446     3.3300e-06     1.0300e-04     1.0000e-05     8.7300e-15     2.9100e-15
90             14            303     3.3300e-06     7.8500e-05     1.0000e-05     4.1200e-14     1.3733e-14
91             15           1269     3.3300e-06     1.2800e-05     1.0000e-05     4.2700e-14     1.4233e-14
92             16           1194     9.0300e-06     4.9100e-05     2.0000e-05     4.8500e-16     1.6167e-16
93             16           1073     9.0300e-06     2.8700e-05     1.0000e-05     1.7900e-14     5.9667e-15
94             17           1321     6.6700e-06     1.1600e-04     1.0000e-05     1.6500e-14     5.5000e-15
95             17           1347     6.6700e-06     1.2000e-04     1.0000e-05     8.8800e-14     2.9600e-14
96             17            770     6.6700e-06     8.3500e-05     2.0000e-05     4.8500e-16     1.6167e-16
97             17            923     6.6700e-06     1.1600e-04     1.0000e-05     4.8500e-16     1.6167e-16
98             17            486     6.6700e-06     9.9800e-05     1.0000e-05     4.8500e-15     1.6167e-15
99             17            853     6.6700e-06     3.1300e-05     2.3100e-05     1.5500e-14     5.1667e-15
100             17            689     6.6700e-06     6.4900e-05     1.0000e-05     2.8600e-14     9.5333e-15
101             18           1326     3.3300e-06     6.3700e-05     2.0000e-05     4.8500e-16     1.6167e-16
102             18           1144     3.3300e-06     1.5800e-04     2.0000e-05     6.3100e-15     2.1033e-15
103             18             87     3.3300e-06     5.6400e-05     1.0000e-05     5.1400e-14     1.7133e-14
104             18            658     3.3300e-06     6.9900e-05     1.0000e-05     3.7400e-14     1.2467e-14
105             18            337     3.3300e-06     8.2500e-05     1.6500e-05     8.9700e-14     2.9900e-14
106             19            206     3.3300e-06     1.0000e-05     1.9500e-05     4.8500e-16     1.6167e-16
107             19            664     3.3300e-06     2.8200e-05     1.0000e-05     3.3500e-14     1.1167e-14
108             20            397     8.4300e-06     1.7400e-04     2.0000e-05     4.8500e-16     1.6167e-16
109             20            606     8.4300e-06     5.3800e-05     1.0000e-05     4.2700e-14     1.4233e-14
110             21            718     6.5400e-06     5.1000e-05     2.0000e-05     3.1500e-14     1.0500e-14
111             21            209     6.5400e-06     2.1100e-05     1.0000e-05     2.4700e-14     8.2333e-15
112             21           1128     6.5400e-06     1.8100e-05     1.0000e-05     2.8100e-14     9.3667e-15
113             21            124     6.5400e-06     7.2600e-05     1.0000e-05     4.8500e-16     1.6167e-16
114             21           1235     6.5400e-06     1.4200e-04     2.0000e-05     4.8500e-16     1.6167e-16
115             22            357     3.0100e-06     6.8300e-05     1.0000e-05     1.8900e-14     6.3000e-15
116             22            327     3.0100e-06     8.1900e-05     2.0000e-05     2.3300e-14     7.7667e-15
117             22            670     3.0100e-06     9.6100e-05     1.4000e-05     1.9400e-14     6.4667e-15
118             22           1046     3.0100e-06     2.3000e-05     1.0000e-05     9.7000e-16     3.2333e-16
119             22           1072     3.0100e-06     1.7900e-04     1.0000e-05     3.8300e-14     1.2767e-14
120             23            917     3.3300e-06     1.1000e-04     1.0000e-05     5.0900e-14     1.6967e-14
121             23            104     3.3300e-06     1.1200e-05     1.7300e-05     3.9300e-14     1.3100e-14
122             23           1010     3.3300e-06     2.4600e-05     2.0000e-05     3.3000e-14     1.1000e-14
123             23           1240     3.3300e-06     2.8800e-05     1.0000e-05     9.7000e-15     3.2333e-15
124             23           1091     3.3300e-06     7.8900e-05     1.1500e-05     4.9500e-14     1.6500e-14
125             23           1144     3.3300e-06     1.5800e-04     1.0000e-05     7.1300e-14     2.3767e-14
126             23            968     3.3300e-06     2.5000e-05     1.0000e-05     1.0200e-14     3.4000e-15
127             24           1044     4.4600e-06     1.0000e-05     2.0000e-05     9.2200e-15     3.0733e-15
128             24            649     4.4600e-06     8.8200e-05     2.0000e-05     5.3400e-15     1.7800e-15
129             24           1220     4.4600e-06     1.0100e-04     1.0000e-05     1.4100e-14     4.7000e-15
130             24           1177     4.4600e-06     7.4300e-05     1.9500e-05     1.0700e-14     3.5667e-15
131             24           1274     4.4600e-06     5.3900e-05     2.0000e-05     1.0700e-14     3.5667e-15
132             25            251     7.3200e-06     1.0700e-04     1.0000e-05     1.5500e-14     5.1667e-15
133             25             90     7.3200e-06     1.2900e-04     1.0000e-05     4.5100e-14     1.5033e-14
134             26            376     3.3300e-06     6.6700e-05     1.0000e-05     1.1600e-14     3.8667e-15
135             26           1265     3.3300e-06     4.5400e-05     1.0000e-05     1.2600e-14     4.2000e-15
136             26            894     3.3300e-06     8.3000e-05     1.2500e-05     6.6000e-14     2.2000e-14
137             27            486     4.0800e-06     9.9800e-05     1.0000e-05     4.4600e-14     1.4867e-14
138             28            891     3.3300e-06     1.0100e-04     1.0000e-05     2.8100e-14     9.3667e-15
139             28            519     3.3300e-06     8.2100e-05     1.0000e-05     9.7000e-15     3.2333e-15
140             29           1332     3.3300e-06     4.7300e-05     1.0000e-05     4.8500e-16     1.6167e-16
141             30            384     3.3300e-06     1.0000e-05     1.0000e-05     1.9400e-14     6.4667e-15
142             30             88     3.3300e-06     1.1600e-04     1.0000e-05     1.8900e-14     6.3000e-15
143             31            472     3.3300e-06     1.3700e-04     1.0000e-05     1.0200e-14     3.4000e-15
144             31            184     3.3300e-06     1.3300e-04     1.0000e-05     9.1200e-14     3.0400e-14
145             32            694     3.3300e-06     1.1800e-04     1.0000e-05     9.7000e-15     3.2333e-15
146             32            916     3.3300e-06     2.5700e-05     1.1800e-05     8.3400e-14     2.7800e-14
147             33            247     4.0800e-06     2.5200e-05     2.0000e-05     2.3300e-14     7.7667e-15
148             34            651     3.3300e-06     5.9700e-05     1.9800e-05     5.2400e-14     1.7467e-14
149             34            385     3.3300e-06     6.6400e-05     1.0000e-05     4.8500e-16     1.6167e-16
150             34            937     3.3300e-06     1.0000e-05     1.0000e-05     8.7300e-15     2.9100e-15
151             34            160     3.3300e-06     8.1400e-05     1.1800e-05     3.7800e-14     1.2600e-14
152             34            636     3.3300e-06     1.1100e-05     2.0000e-05     2.8100e-14     9.3667e-15
153             35            239     3.3300e-06     8.1100e-05     1.0000e-05     4.8500e-16     1.6167e-16
154             36            509     3.4600e-06     2.0400e-05     1.0000e-05     4.7100e-14     1.5700e-14
155             37            413     3.3300e-06     9.8700e-05     2.0000e-05     4.8500e-16     1.6167e-16
156             38           1234     3.3300e-06     9.8200e-05     1.7200e-05     2.7600e-14     9.2000e-15
157             38            169     3.3300e-06     7.0400e-05     1.8700e-05     2.8100e-14     9.3667e-15
158             39            711     3.0500e-06     1.1200e-04     2.0000e-05     4.8500e-16     1.6167e-16
159             40            737     3.5700e-05     5.1800e-05     1.0000e-05     1.6000e-14     5.3333e-15
160             40           1237     3.5700e-05     9.1700e-05     1.0000e-05     3.7800e-14     1.2600e-14
161             40            511     3.5700e-05     1.4300e-05     1.0000e-05     2.1300e-14     7.1000e-15
162             41           1336     1.2100e-05     4.3800e-05     1.0000e-05     2.6700e-14     8.9000e-15
163             42            732     6.2800e-05     2.5900e-05     1.5800e-05     4.8500e-16     1.6167e-16
164             42           1093     6.2800e-05     7.4300e-05     1.0000e-05     4.8500e-16     1.6167e-16
165             43           1155     2.5600e-05     9.5400e-05     1.0000e-05     6.1600e-14     2.0533e-14
166             43            140     2.5600e-05     1.0100e-04     1.0000e-05     1.3700e-13     4.5667e-14
167             43            583     2.5600e-05     9.3600e-05     2.0000e-05     4.8500e-16     1.6167e-16
168             43            462     2.5600e-05     1.2600e-04     2.0000e-05     4.8500e-16     1.6167e-16
169             44            943     1.2000e-04     5.7500e-05     1.6200e-05     5.1400e-14     1.7133e-14
170             44            900     1.2000e-04     8.1800e-05     1.0000e-05     1.5500e-14     5.1667e-15
171             45           1314     9.0100e-05     1.0000e-05     2.0000e-05     4.8500e-16     1.6167e-16
172             45            445     9.0100e-05     4.6300e-05     2.8200e-05     4.8500e-16     1.6167e-16
173             46            911     6.9900e-05     1.2200e-05     2.0000e-05     4.6600e-14     1.5533e-14
174             46            477     6.9900e-05     9.5500e-05     2.0000e-05     3.1000e-14     1.0333e-14
175             47           1121     1.7600e-04     1.3100e-04     1.8600e-05     1.8700e-13     6.2333e-14
176             48            983     9.3000e-05     3.5700e-05     2.0000e-05     2.8100e-14     9.3667e-15
177             48            796     9.3000e-05     4.3600e-05     1.1900e-05     2.2800e-14     7.6000e-15
178             49            194     1.1600e-04     1.0000e-05     2.0000e-05     4.8500e-16     1.6167e-16
179             49            400     1.1600e-04     3.5500e-05     2.3800e-05     4.8500e-16     1.6167e-16
180             49           1267     1.1600e-04     7.8900e-05     2.0000e-05     1.0700e-14     3.5667e-15
181             49            255     1.1600e-04     1.0000e-05     1.0000e-05     2.7600e-14     9.2000e-15
182             50            947     6.5400e-05     1.2200e-05     2.0000e-05     4.8500e-16     1.6167e-16
183             51            605     4.6800e-05     5.8700e-05     2.0000e-05     4.8500e-16     1.6167e-16
184             51            276     4.6800e-05     4.7800e-05     1.0000e-05     3.0600e-14     1.0200e-14
185             51            447     4.6800e-05     9.2000e-05     1.6100e-05     4.8500e-16     1.6167e-16
186             52            225     6.7300e-05     8.7300e-05     1.0000e-05     1.3100e-14     4.3667e-15
187             52            913     6.7300e-05     2.6700e-05     1.0000e-05     1.7000e-14     5.6667e-15
188             53            103     7.9000e-05     4.3400e-05     1.0000e-05     6.3100e-15     2.1033e-15
189             53            495     7.9000e-05     1.8000e-05     2.0000e-05     2.3800e-14     7.9333e-15
190             54            226     8.7200e-05     1.6100e-04     1.0000e-05     6.7900e-15     2.2633e-15
191             54            222     8.7200e-05     6.2100e-05     1.0000e-05     1.8900e-14     6.3000e-15
192             54           1149     8.7200e-05     1.2200e-04     1.0000e-05     6.9900e-14     2.3300e-14
193             55             74     1.2500e-04     1.2800e-04     1.0000e-05     1.9900e-14     6.6333e-15
194             56           1115     6.2600e-05     1.0600e-04     1.0000e-05     6.9900e-14     2.3300e-14
195             57            440     3.1000e-05     3.8000e-05     1.0000e-05     9.2200e-15     3.0733e-15
196             57            424     3.1000e-05     1.0200e-04     2.0000e-05     4.8500e-16     1.6167e-16
197             57           1177     3.1000e-05     7.4300e-05     2.2400e-05     1.4600e-15     4.8667e-16
198             58           1306     6.7400e-05     9.7700e-05     1.0000e-05     3.6400e-14     1.2133e-14
199             59            448     4.1100e-05     3.8200e-05     1.6200e-05     4.8500e-16     1.6167e-16
200             59            514     4.1100e-05     2.5300e-05     1.0000e-05     4.8500e-16     1.6167e-16
201             59            945     4.1100e-05     4.4700e-05     1.0000e-05     3.3500e-14     1.1167e-14
202             59            820     4.1100e-05     2.5700e-05     1.0000e-05     5.2900e-14     1.7633e-14
203             60            920     8.9200e-05     5.2900e-05     1.0000e-05     1.6000e-14     5.3333e-15
204             60           1047     8.9200e-05     1.0000e-05     1.6300e-05     1.5000e-14     5.0000e-15
205             60           1160     8.9200e-05     1.0500e-04     1.0000e-05     2.9100e-14     9.7000e-15
206             60            325     8.9200e-05     9.2900e-05     1.0000e-05     8.7300e-15     2.9100e-15
207             60           1327     8.9200e-05     3.1000e-05     1.0000e-05     2.1300e-14     7.1000e-15
208             61            855     6.0000e-05     3.4300e-05     2.0000e-05     4.8500e-16     1.6167e-16
209             61            315     6.0000e-05     9.6800e-05     2.0000e-05     4.8500e-16     1.6167e-16
210             62           1319     1.2200e-05     3.8500e-05     1.0000e-05     2.3300e-14     7.7667e-15
211             62           1260     1.2200e-05     6.4600e-05     1.0000e-05     7.0800e-14     2.3600e-14
212             63            521     7.2700e-05     1.7400e-05     1.0000e-05     4.8500e-16     1.6167e-16
213             63            125     7.2700e-05     1.3400e-05     1.0000e-05     1.4600e-14     4.8667e-15
214             63            590     7.2700e-05     3.6800e-05     1.0000e-05     1.7000e-14     5.6667e-15
215             63            735     7.2700e-05     4.3700e-05     1.0000e-05     2.4300e-14     8.1000e-15
216             63            865     7.2700e-05     8.9600e-05     2.0000e-05     9.2200e-15     3.0733e-15
217             64           1040     6.6600e-05     3.6000e-05     1.0000e-05     1.0200e-14     3.4000e-15
218             64            372     6.6600e-05     1.7100e-05     2.0000e-05     4.8500e-16     1.6167e-16
219             65            477     5.1400e-05     9.5500e-05     2.0000e-05     2.7600e-14     9.2000e-15
220             65            143     5.1400e-05     6.9300e-05     1.0000e-05     5.0400e-14     1.6800e-14
221             65           1003     5.1400e-05     9.3000e-05     1.0000e-05     3.5400e-14     1.1800e-14
222             66            386     1.5300e-04     1.0000e-05     1.8800e-05     2.1300e-14     7.1000e-15
223             66           1039     1.5300e-04     1.2600e-04     2.0000e-05     6.4000e-14     2.1333e-14
224             67            548     7.4900e-05     5.9000e-05     1.0000e-05     4.8500e-16     1.6167e-16
225             67            590     7.4900e-05     3.6800e-05     1.0000e-05     2.6200e-14     8.7333e-15
226             68            438     3.4000e-05     8.5400e-05     2.9700e-05     4.3200e-14     1.4400e-14
227             68            935     3.4000e-05     4.8400e-05     2.0000e-05     4.8500e-16     1.6167e-16
228             69            148     2.0800e-05     1.1000e-05     2.0000e-05     4.8500e-16     1.6167e-16
229             69            468     2.0800e-05     1.9300e-05     1.0000e-05     6.4500e-14     2.1500e-14
230             69            505     2.0800e-05     1.0800e-04     1.4100e-05     4.8500e-15     1.6167e-15
231             70            524     9.4200e-05     6.4600e-05     1.0000e-05     2.3800e-14     7.9333e-15
232             70            170     9.4200e-05     1.2700e-04     1.7000e-05     2.1800e-14     7.2667e-15
233             71           1156     1.1100e-05     3.8200e-05     1.0000e-05     4.8500e-16     1.6167e-16
234             71           1340     1.1100e-05     1.0100e-04     1.0000e-05     4.8500e-16     1.6167e-16
235             72            251     9.6000e-05     1.0700e-04     2.0000e-05     4.8500e-15     1.6167e-15
236             72            973     9.6000e-05     3.8100e-05     1.0000e-05     4.5100e-14     1.5033e-14
237             72            215     9.6000e-05     2.2400e-05     1.2100e-05     5.3800e-14     1.7933e-14
238             73            806     5.5100e-05     1.5800e-04     1.0000e-05     1.2100e-14     4.0333e-15
239             73           1147     5.5100e-05     1.4000e-05     1.0000e-05     3.1000e-14     1.0333e-14
240             74            954     1.2800e-04     6.0600e-05     1.7400e-05     4.8500e-16     1.6167e-16
241             75            132     6.3100e-05     1.5300e-04     1.0000e-05     3.0100e-14     1.0033e-14
242             75           1024     6.3100e-05     5.7000e-05     1.0000e-05     4.1200e-14     1.3733e-14
243             75           1151     6.3100e-05     3.5200e-05     1.0000e-05     3.3000e-14     1.1000e-14
244             75            957     6.3100e-05     1.1500e-04     2.0000e-05     2.1300e-14     7.1000e-15
245             76            804     1.0700e-04     1.8700e-05     1.4000e-05     5.8200e-15     1.9400e-15
246             77            793     8.3300e-05     9.7800e-05     1.4000e-05     2.3300e-14     7.7667e-15
247             77            154     8.3300e-05     1.4400e-04     1.0000e-05     2.3800e-14     7.9333e-15
248             77            962     8.3300e-05     5.0800e-05     1.0000e-05     4.4100e-14     1.4700e-14
249             77            142     8.3300e-05     1.3900e-04     1.9800e-05     4.3700e-15     1.4567e-15
250             77            790     8.3300e-05     1.0200e-04     2.1200e-05     2.7600e-14     9.2000e-15
251             78            421     3.9200e-05     1.0000e-05     1.0000e-05     1.9400e-14     6.4667e-15
252             79            471     1.1200e-05     1.6400e-04     2.0000e-05     4.8500e-16     1.6167e-16
253             80            221     6.7600e-05     1.6800e-04     1.0000e-05     4.2700e-14     1.4233e-14
254             80           1110     6.7600e-05     1.2400e-04     1.0000e-05     6.0100e-14     2.0033e-14
255             81           1282     5.2600e-05     1.4500e-05     1.0000e-05     4.4600e-14     1.4867e-14
256             81            383     5.2600e-05     5.7600e-05     1.0000e-05     1.7000e-14     5.6667e-15
257             81            434     5.2600e-05     1.6700e-04     1.0000e-05     8.5400e-14     2.8467e-14
258             81            881     5.2600e-05     4.3000e-05     1.0000e-05     3.5400e-14     1.1800e-14
259             81            646     5.2600e-05     7.2100e-05     1.0000e-05     3.8800e-14     1.2933e-14
260             81            282     5.2600e-05     1.3800e-04     1.4100e-05     2.6700e-14     8.9000e-15
261             82           1022     2.1900e-05     1.2100e-05     2.0000e-05     2.2300e-14     7.4333e-15
262             82            998     2.1900e-05     8.4700e-05     1.9700e-05     7.5700e-14     2.5233e-14
263             82             94     2.1900e-05     1.6200e-04     2.0000e-05     4.8500e-16     1.6167e-16
264             83            815     7.4300e-05     3.1100e-05     1.0000e-05     5.7200e-14     1.9067e-14
265             84            432     1.4500e-04     6.5500e-05     2.3700e-05     1.4600e-14     4.8667e-15
266             85            368     7.5800e-05     1.1800e-04     1.0000e-05     4.8500e-15     1.6167e-15
267             86            603     1.0100e-04     3.5800e-05     1.0000e-05     7.0300e-14     2.3433e-14
268             86            731     1.0100e-04     1.4200e-05     1.0000e-05     4.8000e-14     1.6000e-14
269             86            964     1.0100e-04     1.0000e-05     2.0000e-05     4.8500e-16     1.6167e-16
270             87           1326     5.6400e-05     6.3700e-05     2.1400e-05     3.4900e-14     1.1633e-14
271             89            633     2.0300e-04     6.2700e-05     2.1200e-05     1.7000e-14     5.6667e-15
272             90            973     1.2900e-04     3.8100e-05     1.0000e-05     4.8500e-16     1.6167e-16
273             91            847     1.0100e-04     1.0700e-04     2.0000e-05     4.8500e-16     1.6167e-16
274             92            243     4.1000e-05     2.6800e-05     1.0000e-05     2.5700e-14     8.5667e-15
275             92            237     4.1000e-05     2.4200e-05     2.0000e-05     1.1200e-14     3.7333e-15
276             92           1130     4.1000e-05     5.2400e-05     1.0000e-05     4.8500e-16     1.6167e-16
277             93            587     4.7000e-05     4.5400e-05     1.0000e-05     2.8100e-14     9.3667e-15
278             93            686     4.7000e-05     1.6800e-04     1.0000e-05     1.0700e-14     3.5667e-15
279             93            539     4.7000e-05     9.2700e-05     2.0000e-05     6.5500e-14     2.1833e-14
280             94            570     1.6200e-04     1.2400e-04     2.0000e-05     4.8500e-16     1.6167e-16
281             95           1065     3.3800e-05     1.0300e-04     1.0000e-05     3.2000e-14     1.0667e-14
282             95            170     3.3800e-05     1.2700e-04     1.0000e-05     8.0000e-14     2.6667e-14
283             95            939     3.3800e-05     1.8900e-05     1.7000e-05     3.7800e-14     1.2600e-14
284             95            517     3.3800e-05     1.0500e-04     1.7200e-05     1.1600e-13     3.8667e-14
285             96            121     1.3500e-04     1.9600e-05     1.0000e-05     2.6700e-14     8.9000e-15
286             96            906     1.3500e-04     2.5700e-05     1.0000e-05     3.7400e-14     1.2467e-14
287             97           1202     7.9500e-05     3.9200e-05     1.7100e-05     1.4100e-14     4.7000e-15
288             97           1001     7.9500e-05     2.4800e-05     2.0000e-05     2.6200e-14     8.7333e-15
289             97            639     7.9500e-05     5.8700e-05     1.6700e-05     3.6900e-14     1.2300e-14
290             98            573     1.0900e-04     3.8500e-05     2.0000e-05     4.8500e-16     1.6167e-16
291             98           1293     1.0900e-04     2.4400e-05     1.0000e-05     4.8500e-16     1.6167e-16
292             99           1158     2.1900e-05     1.3700e-05     1.0000e-05     2.0400e-14     6.8000e-15
293             99            796     2.1900e-05     4.3600e-05     1.4000e-05     3.2000e-14     1.0667e-14
294             99            983     2.1900e-05     3.5700e-05     1.0000e-05     1.7900e-14     5.9667e-15
295            100           1205     9.4800e-05     1.2900e-04     1.0000e-05     2.0900e-14     6.9667e-15
296            100            470     9.4800e-05     6.1100e-05     1.4600e-05     2.7600e-14     9.2000e-15
297            100            507     9.4800e-05     1.0000e-05     1.0000e-05     2.8600e-14     9.5333e-15
298            101            943     1.9200e-04     5.7500e-05     2.0000e-05     1.6500e-14     5.5000e-15
299            101            749     1.9200e-04     4.4900e-05     1.0000e-05     3.2500e-14     1.0833e-14
300            102            765     1.3100e-04     1.1900e-05     2.0000e-05     4.8500e-16     1.6167e-16
301            102            271     1.3100e-04     1.9400e-05     2.0000e-05     4.8500e-16     1.6167e-16
302            103            495     4.3400e-05     1.8000e-05     1.0000e-05     5.6800e-14     1.8933e-14
