2503
284             95            517     1.6000e-06     3.8200e-02     1.2200e-04
285             96            121     9.2500e-07     4.8100e-02     1.5400e-04
286             96            906     1.5000e-06     4.8100e-02     1.3500e-04
287             97           1202     2.5700e-06     4.7500e-02     4.1200e-05
288             97           1001     2.0500e-06     2.1400e-02     6.4000e-05
289             97            639     1.6700e-06     3.6000e-02     5.7400e-05
290             98            573     1.3300e-06     6.2500e-02     8.0000e-05
291             98           1293     1.6300e-06     6.2500e-02     1.1400e-04
292             99           1158     1.6800e-06     4.1900e-02     1.3300e-04
293             99            796     2.0800e-06     4.8100e-02     6.7100e-05
294             99            983     1.6400e-06     3.1300e-02     8.0600e-05
295            100           1205     1.3600e-06     4.8100e-02     1.6600e-04
296            100            470     1.7200e-06     3.6900e-02     3.4600e-05
297            100            507     9.8900e-07     3.4600e-02     1.3000e-04
298            101            943     2.0700e-06     3.6300e-02     6.6300e-05
299            101            749     2.6400e-06     3.4400e-02     1.0300e-04
300            102            765     1.2300e-06     6.2500e-02     4.0000e-05
301            102            271     1.6000e-06     6.2500e-02     5.1000e-05
302            103            495     2.6600e-06     1.8000e-02     1.3300e-04
303            103           1135     1.5700e-06     7.9500e-02     7.2100e-05
304            103            595     1.7300e-06     2.5000e-02     2.1800e-04
305            104           1144     9.9400e-07     7.9500e-02     1.2400e-04
306            105           1279     1.3600e-06     6.2500e-02     1.1700e-04
307            105            262     1.7400e-06     3.3600e-02     6.4800e-05
308            105            602     1.7400e-06     2.0300e-02     7.8100e-05
309            106           1344     1.7500e-06     2.7700e-02     1.2700e-04
310            106           1204     1.7200e-06     2.8800e-02     1.3500e-04
311            106            591     1.5600e-06     4.0800e-02     5.8300e-05
312            107            927     1.7400e-06     4.8100e-02     5.8300e-05
313            107            273     1.7700e-06     3.0600e-02     9.7000e-05
314            108            270     9.6600e-07     6.2500e-02     2.1000e-04
315            109           1021     1.5000e-06     1.7300e-02     9.4900e-05
316            110           1081     2.2700e-06     2.6100e-02     1.0800e-04
317            110            812     2.1700e-06     3.8600e-02     1.3600e-04
318            110           1049     2.2000e-06     3.6700e-02     1.3900e-04
319            110            144     2.4100e-06     3.7900e-02     9.6400e-05
320            110           1077     2.2600e-06     3.1600e-02     1.2700e-04
321            111            877     1.1100e-06     2.5100e-02     1.1000e-04
322            111            894     2.0500e-06     4.8100e-02     1.3700e-04
323            112            349     1.7600e-06     3.2900e-02     4.4700e-05
324            112            392     2.4500e-06     1.5900e-02     1.2400e-04
325            112           1121     2.7100e-06     4.1100e-02     1.5800e-04
326            112            330     1.8000e-06     2.7600e-02     3.7400e-05
327            112           1225     2.1400e-06     6.2500e-02     2.0000e-04
328            112            780     2.1500e-06     4.7400e-02     1.1500e-04
329            112            702     2.1700e-06     1.3700e-02     6.7100e-05
330            113           1351     1.7700e-06     2.7000e-02     1.4800e-04
331            113            648     1.7100e-06     6.2500e-02     4.0000e-05
332            113            416     1.4000e-06     6.2500e-02     7.2800e-05
333            113            309     1.7800e-06     3.6700e-02     1.9800e-04
334            114            382     1.8000e-06     2.8800e-02     1.6700e-04
335            114           1372     1.7600e-06     6.2500e-02     1.5800e-04
336            115            983     9.3400e-07     7.9500e-02     9.8500e-05
337            115            986     1.6500e-06     3.1300e-02     1.1900e-04
338            115            796     1.2500e-06     7.9500e-02     5.1000e-05
339            116            469     2.4500e-06     3.1300e-02     1.1500e-04
340            116            326     2.2700e-06     2.9700e-02     8.2500e-05
341            117           1103     1.8300e-06     4.8100e-02     1.0200e-04
342            117            175     2.6700e-06     3.1900e-02     1.5100e-04
343            117           1077     2.2600e-06     6.2500e-02     8.8300e-05
344            118            497     2.1800e-06     2.5500e-02     7.0700e-05
345            119            492     1.4200e-06     3.7400e-02     1.1200e-04
346            119           1345     2.2500e-06     4.1100e-02     1.2000e-04
347            120           1006     2.7400e-06     3.1600e-02     1.3500e-04
348            120           1134     1.8000e-06     9.4200e-03     1.2200e-04
349            120            729     2.1000e-06     4.5000e-02     7.8100e-05
350            121            352     9.9300e-07     1.5000e-02     5.6600e-05
351            122            470     1.5100e-06     6.2500e-02     1.0600e-04
352            123            777     1.7800e-06     6.2500e-02     1.1300e-04
353            123            236     1.7300e-06     6.2500e-02     1.4100e-04
354            125            865     1.7500e-06     6.2500e-02     1.2100e-04
355            125           1014     1.7500e-06     6.2500e-02     9.4900e-05
356            126            198     1.7400e-06     7.9500e-02     7.2800e-05
357            126           1101     1.0900e-06     3.9500e-02     1.5700e-04
358            126            738     1.7400e-06     3.1300e-02     6.3200e-05
359            127            205     1.7400e-06     3.1400e-02     1.3900e-04
360            127            869     1.7300e-06     4.4600e-02     1.2300e-04
361            127            288     1.7800e-06     6.2500e-02     1.4900e-04
362            128            504     2.2300e-06     4.6100e-02     1.1500e-04
363            128           1190     1.8100e-06     3.1300e-02     7.5500e-05
364            129            367     1.4100e-06     3.9200e-02     1.5600e-04
365            130            411     1.9400e-06     1.8400e-02     7.0700e-05
366            130           1042     1.2100e-06     7.9500e-02     7.2800e-05
367            130            927     1.8000e-06     3.1900e-02     1.0900e-04
368            130           1254     1.7800e-06     1.9600e-02     1.6200e-04
369            131           1088     1.9300e-06     4.2300e-02     3.3200e-05
370            131           1069     1.6100e-06     6.2500e-02     1.5300e-04
371            131           1038     1.4800e-06     7.9500e-02     1.1200e-04
372            132            957     1.8100e-06     4.5600e-02     1.1000e-04
373            133            654     1.7200e-06     3.5200e-02     1.2400e-04
374            133            284     1.4900e-06     1.7500e-02     8.8300e-05
375            134            974     1.4500e-06     7.9500e-02     8.1200e-05
376            134            565     1.7200e-06     2.8000e-02     6.0000e-05
377            134            449     1.8100e-06     2.3300e-02     1.9200e-04
378            135            758     1.0100e-06     7.9500e-02     8.7700e-05
379            136            466     1.4300e-06     7.9500e-02     1.1700e-04
380            136            336     1.8000e-06     4.8100e-02     1.3700e-04
381            136            627     1.7900e-06     3.1900e-02     1.7100e-04
382            136            511     2.4100e-06     3.4100e-02     1.6700e-04
383            137           1342     1.2900e-06     4.8100e-02     9.0000e-05
384            137            842     1.0900e-06     4.7000e-02     1.3700e-04
385            137            586     9.7300e-07     6.2500e-02     1.7800e-04
386            137           1372     1.0500e-06     2.9500e-02     1.6700e-04
387            138            422     1.7800e-06     3.1300e-02     6.7100e-05
388            139            888     1.8100e-06     2.0300e-02     4.3600e-05
389            139            390     1.2600e-06     6.2500e-02     5.1000e-05
390            140            201     1.4400e-06     6.2500e-02     1.2200e-04
391            140           1155     1.0300e-06     3.0000e-02     9.6400e-05
392            141           1284     1.0800e-06     6.2500e-02     1.0400e-04
393            142            675     1.3600e-06     3.3500e-02     6.4000e-05
394            142            837     1.7200e-06     4.2600e-02     7.5500e-05
395            142            962     1.4600e-06     4.8100e-02     1.3500e-04
396            142           1193     1.0100e-06     3.0200e-02     5.8300e-05
397            143            476     1.2400e-06     7.9500e-02     2.0800e-04
398            144           1081     1.8000e-06     6.2500e-02     4.6900e-05
399            145            979     2.0700e-06     3.1300e-02     1.8200e-04
400            145           1233     1.4400e-06     2.1900e-02     1.3300e-04
401            146            792     2.5200e-06     4.8100e-02     1.5400e-04
402            146            386     2.4700e-06     4.4400e-02     1.3100e-04
403            146           1035     2.5500e-06     2.9800e-02     7.8700e-05
404            146            493     2.3400e-06     3.1300e-02     1.0000e-04
405            146            461     2.5700e-06     3.9700e-02     1.0800e-04
406            146            196     2.4500e-06     4.5800e-02     1.2000e-04
407            147            993     1.7000e-06     6.2500e-02     7.2800e-05
408            147            288     1.6900e-06     6.2500e-02     6.5600e-05
409            149            760     1.7400e-06     6.2500e-02     1.1000e-04
410            150            643     1.2000e-06     2.9000e-02     6.7100e-05
411            150           1120     1.7800e-06     7.9500e-02     1.1700e-04
412            150           1309     1.4200e-06     2.9800e-02     1.7100e-04
413            150            190     1.7200e-06     4.0700e-02     2.2600e-04
414            151            242     1.3200e-06     4.2000e-02     1.2900e-04
415            151            649     1.7400e-06     6.2500e-02     1.0500e-04
416            151            682     1.0800e-06     6.2500e-02     1.1300e-04
417            152           1078     9.0900e-07     6.2500e-02     7.0700e-05
418            152            530     9.8600e-07     7.9500e-02     1.5000e-04
419            153            169     2.2600e-06     1.8000e-02     1.1000e-04
420            153           1111     1.7700e-06     4.5300e-02     1.1400e-04
421            153           1139     2.0300e-06     1.8800e-02     1.3100e-04
422            153            998     1.3600e-06     3.5000e-02     1.6800e-04
423            155           1007     1.0600e-06     6.2500e-02     9.4900e-05
424            155            872     9.1300e-07     6.2500e-02     8.3100e-05
425            156            711     1.5100e-06     1.7300e-02     1.3600e-04
426            156           1224     1.7500e-06     6.2500e-02     9.4900e-05
427            156           1138     1.3000e-06     2.7500e-02     1.6300e-04
428            156            572     1.8800e-06     3.4000e-02     9.2200e-05
429            157           1314     1.7400e-06     3.1300e-02     1.1400e-04
430            158            849     1.1000e-06     4.0800e-02     4.9000e-05
431            158            269     2.3300e-06     1.1700e-02     1.0300e-04
432            158            948     1.3500e-06     6.2500e-02     5.1000e-05
433            159            401     2.0200e-06     6.2500e-02     1.3900e-04
434            159            677     1.7500e-06     6.2500e-02     1.4700e-04
435            159            542     1.2300e-06     3.1300e-02     9.1100e-05
436            160            937     1.7800e-06     4.2500e-02     7.0700e-05
437            161            782     2.8000e-06     4.1400e-02     9.4300e-05
438            161           1298     1.0900e-06     6.2500e-02     7.0000e-05
439            162           1074     1.4100e-06     3.7200e-02     1.4000e-04
440            162            633     2.5400e-06     6.2500e-02     7.4800e-05
441            162           1095     1.9700e-06     3.9100e-02     1.0700e-04
442            162           1260     2.4800e-06     1.6200e-02     1.4800e-04
443            163            339     2.2800e-06     3.4200e-02     8.4900e-05
444            163           1009     2.6000e-06     6.2500e-02     2.1300e-04
445            163            856     2.6700e-06     3.4000e-02     6.4000e-05
446            163           1188     2.7400e-06     4.8100e-02     1.7900e-04
447            163           1277     2.6700e-06     7.9500e-02     1.1000e-04
448            163            202     2.4100e-06     3.0900e-02     3.7400e-05
449            163            786     2.6300e-06     2.8000e-02     3.6100e-05
450            163           1280     2.7100e-06     1.7000e-02     1.0200e-04
451            164           1154     1.7400e-06     2.9400e-02     2.0000e-04
452            164           1178     1.8100e-06     3.3900e-02     9.2700e-05
453            164            556     1.6700e-06     4.3700e-02     1.0000e-04
454            164            714     1.7700e-06     6.2500e-02     5.7400e-05
455            164           1196     1.8300e-06     2.6000e-02     1.3600e-04
456            165            219     1.3500e-06     1.7000e-02     6.1600e-05
457            165            631     1.2300e-06     4.8100e-02     9.8500e-05
458            166            377     1.1800e-06     3.1300e-02     7.2100e-05
459            166            911     1.3900e-06     3.1300e-02     1.4200e-04
460            167            344     1.7800e-06     3.7600e-02     1.2700e-04
461            167            742     1.6300e-06     3.1300e-02     1.0200e-04
