1000	1.000000e+03	1.000000e+03	1.000000e+03	0.000000e+00
1	1.000000e+02	0.000000e+00	0.000000e+00	1	4	2.089616e+01	1.587050e+04	3.995167e-02	0.000000e+00
2	2.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	2.063706e+04	3.995167e-02	0.000000e+00
3	3.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	1.184918e+04	3.995167e-02	0.000000e+00
4	4.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	2.230418e+04	3.995167e-02	0.000000e+00
5	5.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	9.902267e+03	3.995167e-02	0.000000e+00
6	6.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	1.016577e+04	3.995167e-02	0.000000e+00
7	7.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	2.168674e+04	3.995167e-02	0.000000e+00
8	8.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	1.303498e+04	3.995167e-02	0.000000e+00
9	9.000000e+02	0.000000e+00	0.000000e+00	0	4	2.089616e+01	1.498507e+04	3.995167e-02	0.000000e+00
10	1.000000e+03	0.000000e+00	0.000000e+00	2	4	2.089616e+01	1.082813e+04	3.995167e-02	0.000000e+00
11	1.000000e+02	1.000000e+02	0.000000e+00	1	5	2.089616e+01	1.005319e+04	3.995167e-02	0.000000e+00
12	2.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	1.948161e+04	3.995167e-02	0.000000e+00
13	3.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	1.075866e+04	3.995167e-02	0.000000e+00
14	4.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	1.917449e+04	3.995167e-02	0.000000e+00
15	5.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	8.352072e+03	3.995167e-02	0.000000e+00
16	6.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	9.437281e+03	3.995167e-02	0.000000e+00
17	7.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	2.066689e+04	3.995167e-02	0.000000e+00
18	8.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	1.936795e+04	3.995167e-02	0.000000e+00
19	9.000000e+02	1.000000e+02	0.000000e+00	0	5	2.089616e+01	1.985913e+04	3.995167e-02	0.000000e+00
20	1.000000e+03	1.000000e+02	0.000000e+00	2	5	2.089616e+01	2.082668e+04	3.995167e-02	0.000000e+00
21	1.000000e+02	2.000000e+02	0.000000e+00	1	5	2.089616e+01	1.286370e+04	3.995167e-02	0.000000e+00
22	2.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	8.372736e+03	3.995167e-02	0.000000e+00
23	3.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	7.940553e+03	3.995167e-02	0.000000e+00
24	4.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	1.542126e+04	3.995167e-02	0.000000e+00
25	5.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	2.243156e+04	3.995167e-02	0.000000e+00
26	6.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	1.614041e+04	3.995167e-02	0.000000e+00
27	7.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	1.602687e+04	3.995167e-02	0.000000e+00
28	8.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	1.810512e+04	3.995167e-02	0.000000e+00
29	9.000000e+02	2.000000e+02	0.000000e+00	0	5	2.089616e+01	1.149786e+04	3.995167e-02	0.000000e+00
30	1.000000e+03	2.000000e+02	0.000000e+00	2	5	2.089616e+01	1.643573e+04	3.995167e-02	0.000000e+00
31	1.000000e+02	3.000000e+02	0.000000e+00	1	5	2.089616e+01	1.108874e+04	3.995167e-02	0.000000e+00
32	2.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	1.477410e+04	3.995167e-02	0.000000e+00
33	3.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	8.592172e+03	3.995167e-02	0.000000e+00
34	4.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	1.539559e+04	3.995167e-02	0.000000e+00
35	5.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	8.406845e+03	3.995167e-02	0.000000e+00
36	6.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	2.118350e+04	3.995167e-02	0.000000e+00
37	7.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	9.172121e+03	3.995167e-02	0.000000e+00
38	8.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	1.324456e+04	3.995167e-02	0.000000e+00
39	9.000000e+02	3.000000e+02	0.000000e+00	0	5	2.089616e+01	1.585535e+04	3.995167e-02	0.000000e+00
40	1.000000e+03	3.000000e+02	0.000000e+00	2	5	2.089616e+01	1.895081e+04	3.995167e-02	0.000000e+00
41	1.000000e+02	4.000000e+02	0.000000e+00	1	5	2.089616e+01	1.967508e+04	3.995167e-02	0.000000e+00
42	2.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.733259e+04	3.995167e-02	0.000000e+00
43	3.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.421471e+04	3.995167e-02	0.000000e+00
44	4.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.987321e+04	3.995167e-02	0.000000e+00
45	5.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	2.144786e+04	3.995167e-02	0.000000e+00
46	6.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.305656e+04	3.995167e-02	0.000000e+00
47	7.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.057138e+04	3.995167e-02	0.000000e+00
48	8.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	2.247764e+04	3.995167e-02	0.000000e+00
49	9.000000e+02	4.000000e+02	0.000000e+00	0	5	2.089616e+01	1.286308e+04	3.995167e-02	0.000000e+00
50	1.000000e+03	4.000000e+02	0.000000e+00	2	5	2.089616e+01	1.488612e+04	3.995167e-02	0.000000e+00
51	1.000000e+02	5.000000e+02	0.000000e+00	1	5	2.089616e+01	9.255348e+03	3.995167e-02	0.000000e+00
52	2.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	1.471227e+04	3.995167e-02	0.000000e+00
53	3.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	1.532974e+04	3.995167e-02	0.000000e+00
54	4.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	1.947241e+04	3.995167e-02	0.000000e+00
55	5.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	2.174682e+04	3.995167e-02	0.000000e+00
56	6.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	1.329032e+04	3.995167e-02	0.000000e+00
57	7.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	2.198223e+04	3.995167e-02	0.000000e+00
58	8.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	9.991175e+03	3.995167e-02	0.000000e+00
59	9.000000e+02	5.000000e+02	0.000000e+00	0	5	2.089616e+01	1.376153e+04	3.995167e-02	0.000000e+00
