26030
1             -1             72     8.1800e-06     2.2800e-02     9.2700e-05
2             -1            217     5.1100e-06     4.3000e-02     1.4400e-04
3             -1            235     1.0600e-06     7.9500e-02     8.6000e-05
4             -1            247     1.8500e-05     2.5900e-02     9.8500e-05
5             -1            461     1.0500e-05     3.4100e-02     6.4800e-05
6             -1            512     3.8700e-06     4.1300e-02     1.1300e-04
7             -1            563     1.0700e-05     3.1300e-02     1.1400e-04
8             -1            578     1.1900e-05     4.8100e-02     6.4000e-05
9             -1            685     1.3800e-05     2.1500e-02     1.1500e-04
10             -1            706     7.5900e-06     1.7600e-02     2.4400e-04
11             -1            760     8.3900e-06     6.2500e-02     1.3100e-04
12             -1           1008     1.9200e-05     4.1100e-02     7.8700e-05
13             -1           1017     1.9200e-05     4.1100e-02     7.8700e-05
14             -1           1050     1.9200e-05     4.1100e-02     7.8700e-05
15             -1           1058     1.6000e-05     2.9300e-02     9.4900e-05
16             -1           1080     1.1800e-06     6.2500e-02     1.9900e-04
17             -1           1083     1.1400e-05     3.5100e-02     9.7000e-05
18             -1           1101     1.0700e-06     6.2500e-02     1.5400e-04
19             -1           1134     5.2100e-06     4.8100e-02     2.4900e-04
20             -1           1267     5.4700e-06     4.6800e-02     4.1200e-05
21             -1           1282     1.3900e-06     6.2500e-02     1.0200e-04
22             -1           1285     1.9200e-05     4.1100e-02     7.8700e-05
23             -1           1291     1.1500e-06     2.3500e-02     1.6100e-04
24             -1           1417     9.0400e-07     1.6400e-02     6.4800e-05
25             -1           1436     1.2400e-06     3.0200e-02     5.1000e-05
26             -1           1541     9.3500e-07     7.9500e-02     8.0600e-05
27             -1           1591     4.4500e-06     4.0600e-02     8.4900e-05
28             -1           1666     5.9700e-06     2.2200e-02     9.4900e-05
29             -1           1748     8.5500e-06     1.7100e-02     6.7100e-05
30             -1           1788     1.0700e-05     3.9000e-02     1.6300e-04
31             -1           1815     1.8300e-06     4.8100e-02     1.3700e-04
32             -1           1826     5.1100e-06     6.2500e-02     1.4200e-04
33             -1           1850     1.5200e-06     3.4300e-02     4.6900e-05
34             -1           1886     1.6000e-05     3.7700e-02     1.0900e-04
35             -1           1929     1.9200e-05     4.1100e-02     7.8700e-05
36             -1           2006     1.6800e-06     4.0100e-02     1.2200e-04
37             -1           2059     1.1400e-05     4.8100e-02     2.0100e-04
38             -1           2130     1.7400e-06     3.3600e-02     6.4800e-05
39             -1           2284     6.3200e-06     3.8100e-02     1.0200e-04
40             -1           2416     7.3300e-06     3.3800e-02     6.7800e-05
41             -1           2441     1.1400e-05     2.9500e-02     1.5700e-04
42             -1           2454     5.6700e-06     4.8100e-02     1.2100e-04
43             -1           2604     4.3900e-06     1.9800e-02     1.9900e-04
44             -1           2701     4.4500e-06     2.4500e-02     9.0000e-05
45             -1           2712     1.9200e-05     4.1100e-02     7.8700e-05
46             -1           2750     1.7600e-06     6.2500e-02     7.0700e-05
47             -1           2767     1.2000e-06     6.2500e-02     1.4300e-04
48             -1           2774     7.3300e-06     3.7400e-02     9.9000e-05
49             -1           2862     2.1000e-06     2.0300e-02     1.5800e-04
50             -1           2911     5.0400e-06     4.8100e-02     1.1500e-04
51             -1           2919     3.3300e-06     2.7000e-02     1.3700e-04
52             -1           2947     9.3400e-06     4.3800e-02     1.5100e-04
53             -1           2964     1.1400e-05     3.2500e-02     1.7500e-04
54             -1           2971     1.2200e-06     3.9000e-02     6.4000e-05
55             -1           3203     1.9200e-05     4.1100e-02     7.8700e-05
56             -1           3366     6.2200e-06     4.8100e-02     1.2800e-04
57             -1           3370     1.3200e-05     1.2200e-02     1.9100e-04
58             -1           3382     9.2400e-06     3.4000e-02     1.4500e-04
59             -1           3490     4.7400e-06     3.5400e-02     1.1600e-04
60             -1           3535     8.9700e-06     4.4700e-02     8.3100e-05
61             -1           3546     1.3200e-05     4.8100e-02     1.7100e-04
62             -1           3563     1.7400e-05     1.5300e-02     9.4300e-05
63             -1           3580     1.3200e-06     2.8300e-02     9.4300e-05
64             -1           3614     1.3800e-05     2.7300e-02     1.1700e-04
65             -1           3616     1.6100e-05     3.8100e-02     1.3900e-04
66             -1           3618     1.9200e-05     4.1100e-02     7.8700e-05
67             -1           3644     1.0400e-06     7.9500e-02     6.0800e-05
68             -1           3678     1.0100e-06     7.9500e-02     8.7700e-05
69             -1           3681     9.9900e-06     3.0100e-02     1.0200e-04
70             -1           3698     1.8300e-06     1.8000e-02     9.3800e-05
71             -1           3707     4.1700e-06     3.5100e-02     1.1000e-04
72             -1           3791     3.5700e-06     1.2500e-02     1.3200e-04
73             -1           3826     2.1900e-06     9.8300e-03     1.4000e-04
74             -1           3893     1.2300e-05     2.3700e-02     6.3200e-05
75             -1           3904     4.3900e-06     2.1900e-02     7.8100e-05
76             -1           3925     7.5100e-06     2.2300e-02     6.1600e-05
77             -1           3993     7.0000e-06     3.2700e-02     4.5800e-05
78             -1           4023     7.7000e-06     4.1300e-02     7.4800e-05
79             -1           4033     7.4400e-06     2.9500e-02     1.7100e-04
80             -1           4079     1.6900e-05     2.0700e-02     8.2500e-05
81             -1           4131     8.6700e-06     2.9400e-02     9.8500e-05
82             -1           4134     1.4400e-06     3.1300e-02     5.4800e-05
83             -1           4141     4.2800e-06     3.1300e-02     1.4300e-04
84             -1           4153     6.2200e-06     1.9600e-02     1.1200e-04
85             -1           4158     1.4100e-05     3.8600e-02     1.0200e-04
86             -1           4201     1.3200e-05     2.9100e-02     9.8500e-05
87             -1           4263     5.5500e-06     3.3600e-02     1.8200e-04
88             -1           4329     5.0400e-06     4.2200e-02     1.1500e-04
89             -1           4362     1.3000e-05     3.0800e-02     1.0200e-04
90             -1           4403     1.9200e-05     4.1100e-02     7.8700e-05
91             -1           4416     1.2000e-06     6.2500e-02     1.5600e-04
