80          6.2200e-15          1.2200e-05          4.3700e-02          2.0733e-15
81          1.3900e-12          4.1500e-05          3.2700e-02          4.6333e-13
82          4.0100e-13          2.2400e-05          3.0100e-02          1.3367e-13
83          1.7400e-13          2.0200e-05          4.0500e-02          5.8000e-14
84          8.8700e-14          1.2300e-05          3.2900e-02          2.9567e-14
85          3.1100e-13          3.1700e-05          2.8700e-02          1.0367e-13
86          2.1900e-13          1.9600e-05          3.9300e-02          7.3000e-14
87          1.4200e-13          2.3700e-05          3.7100e-02          4.7333e-14
88          1.5600e-15          7.8800e-06          2.7500e-02          5.2000e-16
89          1.8000e-13          3.9100e-05          3.9400e-02          6.0000e-14
90          7.1600e-14          9.5000e-06          3.8800e-02          2.3867e-14
91          9.0200e-14          4.4900e-06          4.8100e-02          3.0067e-14
92          2.4900e-14          8.9000e-06          3.8800e-02          8.3000e-15
93          6.2200e-15          6.4400e-06          4.8100e-02          2.0733e-15
94          1.5600e-15          7.8600e-06          3.0100e-02          5.2000e-16
95          9.3300e-15          7.3200e-06          4.0900e-02          3.1100e-15
96          1.2400e-14          5.6800e-06          3.1800e-02          4.1333e-15
97          8.4000e-14          2.0100e-05          4.2700e-02          2.8000e-14
98          4.0400e-14          7.4600e-06          4.5100e-02          1.3467e-14
99          1.5100e-13          2.7300e-05          3.6600e-02          5.0333e-14
100          1.5600e-14          1.2500e-05          3.9300e-02          5.2000e-15
101          1.1300e-12          2.1800e-05          4.2100e-02          3.7667e-13
102          1.5600e-15          1.3000e-05          3.3800e-02          5.2000e-16
103          1.4000e-13          2.6000e-05          4.1400e-02          4.6667e-14
104          1.0700e-13          1.1000e-05          3.4300e-02          3.5667e-14
105          4.6700e-15          1.5900e-05          3.2900e-02          1.5567e-15
106          1.5600e-15          1.3000e-05          3.2100e-02          5.2000e-16
107          2.6600e-13          1.5600e-05          2.6600e-02          8.8667e-14
108          1.3100e-13          1.1300e-05          4.6100e-02          4.3667e-14
109          7.0000e-14          6.2700e-06          3.9600e-02          2.3333e-14
110          2.9100e-13          2.7700e-05          3.5700e-02          9.7000e-14
111          6.2200e-14          1.7400e-05          4.8100e-02          2.0733e-14
112          6.2500e-13          2.9400e-05          3.5200e-02          2.0833e-13
113          4.2600e-13          2.1700e-05          3.5100e-02          1.4200e-13
114          5.7700e-13          2.0800e-05          2.1200e-02          1.9233e-13
115          4.6700e-15          8.6200e-06          4.5700e-02          1.5567e-15
116          4.2500e-13          2.7900e-05          3.5500e-02          1.4167e-13
117          2.7400e-13          2.7600e-05          3.4000e-02          9.1333e-14
118          5.1300e-14          2.8100e-05          3.3900e-02          1.7100e-14
119          2.7400e-13          1.9200e-05          2.9300e-02          9.1333e-14
120          1.5700e-13          2.4900e-05          3.5200e-02          5.2333e-14
121          1.6000e-13          6.8800e-06          4.8100e-02          5.3333e-14
122          2.6400e-14          8.6700e-06          3.5100e-02          8.8000e-15
123          1.1400e-13          1.5300e-05          3.0000e-02          3.8000e-14
124          3.5800e-14          4.0800e-06          4.0900e-02          1.1933e-14
125          1.0100e-13          1.5300e-05          3.0900e-02          3.3667e-14
126          4.0400e-14          1.5700e-05          3.9700e-02          1.3467e-14
127          5.6000e-14          1.8700e-05          3.4400e-02          1.8667e-14
128          2.6000e-13          2.3300e-05          4.2500e-02          8.6667e-14
129          7.7800e-15          1.1400e-05          2.9400e-02          2.5933e-15
130          9.6500e-14          2.0800e-05          3.6100e-02          3.2167e-14
131          1.1800e-13          2.1700e-05          4.2500e-02          3.9333e-14
132          1.0900e-14          2.2800e-05          2.9700e-02          3.6333e-15
133          3.9800e-13          1.4500e-05          4.8100e-02          1.3267e-13
134          9.1600e-13          1.7900e-05          3.3200e-02          3.0533e-13
135          6.2200e-15          1.1700e-05          4.8100e-02          2.0733e-15
136          4.1500e-13          2.2200e-05          1.9300e-02          1.3833e-13
137          1.5600e-15          4.9400e-06          2.3700e-02          5.2000e-16
138          1.2300e-13          1.8100e-05          4.2900e-02          4.1000e-14
139          9.3300e-15          1.8300e-05          2.5300e-02          3.1100e-15
140          4.6700e-14          1.3600e-05          3.3300e-02          1.5567e-14
141          1.5600e-15          9.1700e-06          3.8000e-02          5.2000e-16
142          9.6500e-14          1.1100e-05          2.2700e-02          3.2167e-14
143          4.9800e-14          8.4400e-06          3.4200e-02          1.6600e-14
144          1.7100e-13          2.1300e-05          2.8000e-02          5.7000e-14
145          6.5300e-14          2.3400e-05          3.3500e-02          2.1767e-14
146          6.0000e-13          3.2400e-05          3.6900e-02          2.0000e-13
147          7.7800e-15          1.2100e-05          4.8100e-02          2.5933e-15
148          4.6700e-15          8.6600e-06          3.0800e-02          1.5567e-15
149          2.6400e-14          1.5600e-05          4.4400e-02          8.8000e-15
150          1.2400e-13          1.9800e-05          4.0400e-02          4.1333e-14
151          3.2700e-14          1.1400e-05          6.2500e-02          1.0900e-14
152          2.8000e-14          4.4200e-06          4.1500e-02          9.3333e-15
153          4.0400e-13          2.3500e-05          3.1500e-02          1.3467e-13
154          3.4200e-14          1.9500e-05          3.8000e-02          1.1400e-14
155          4.6700e-15          6.1700e-06          3.7600e-02          1.5567e-15
156          1.6800e-13          1.9700e-05          7.9500e-02          5.6000e-14
157          1.7100e-14          1.1900e-05          3.4200e-02          5.7000e-15
158          4.6700e-15          1.3700e-05          3.8000e-02          1.5567e-15
159          1.9300e-13          1.6100e-05          3.4100e-02          6.4333e-14
160          1.2600e-13          1.7400e-05          3.9500e-02          4.2000e-14
161          3.1100e-15          1.2100e-05          4.5400e-02          1.0367e-15
162          1.7900e-13          2.4300e-05          3.5600e-02          5.9667e-14
163          9.6500e-13          3.7700e-05          1.9700e-02          3.2167e-13
164          3.1100e-13          1.7500e-05          3.3300e-02          1.0367e-13
165          3.2700e-14          9.3100e-06          3.7300e-02          1.0900e-14
166          1.2300e-13          1.2300e-05          3.5100e-02          4.1000e-14
167          5.1300e-13          2.1300e-05          4.1800e-02          1.7100e-13
168          7.0000e-14          2.2200e-05          2.6100e-02          2.3333e-14
169          9.3700e-13          2.3500e-05          2.7100e-02          3.1233e-13
170          9.3300e-15          5.2300e-06          4.8100e-02          3.1100e-15
171          4.0400e-14          1.8100e-05          3.9000e-02          1.3467e-14
172          7.1600e-14          2.0900e-05          3.4800e-02          2.3867e-14
173          1.0900e-14          1.1400e-05          4.2600e-02          3.6333e-15
174          7.1600e-14          1.0900e-05          1.5000e-02          2.3867e-14
175          3.2400e-13          2.9700e-05          1.9500e-02          1.0800e-13
176          1.5600e-14          1.0900e-05          2.9400e-02          5.2000e-15
177          9.4900e-14          6.9600e-06          3.2200e-02          3.1633e-14
178          1.7700e-13          3.5300e-05          3.4300e-02          5.9000e-14
179          1.5600e-15          2.1700e-05          4.2200e-02          5.2000e-16
180          1.5600e-14          1.2000e-05          4.5600e-02          5.2000e-15
181          1.3700e-13          2.2600e-05          4.8100e-02          4.5667e-14
182          8.2500e-13          3.6100e-05          3.5600e-02          2.7500e-13
183          1.8700e-14          1.6200e-05          2.6400e-02          6.2333e-15
184          4.6700e-15          9.2400e-06          4.6300e-02          1.5567e-15
185          1.2400e-14          2.0900e-05          3.4400e-02          4.1333e-15
186          1.5600e-15          2.1700e-05          2.9000e-02          5.2000e-16
187          1.5600e-15          1.7400e-05          4.8100e-02          5.2000e-16
188          3.4400e-13          1.8100e-05          2.5100e-02          1.1467e-13
189          3.3100e-13          2.2100e-05          3.9300e-02          1.1033e-13
190          2.2200e-13          1.3600e-05          3.9000e-02          7.4000e-14
191          1.5600e-15          9.4100e-06          3.3000e-02          5.2000e-16
192          5.2900e-14          7.4000e-06          3.7800e-02          1.7633e-14
193          3.1100e-15          9.6600e-06          3.7000e-02          1.0367e-15
194          8.2500e-14          1.5400e-05          3.4400e-02          2.7500e-14
195          4.7400e-13          2.4200e-05          3.2900e-02          1.5800e-13
196          1.2100e-13          1.7600e-05          2.5600e-02          4.0333e-14
197          5.3700e-13          2.4500e-05          3.2400e-02          1.7900e-13
198          3.1100e-15          1.9900e-05          4.8100e-02          1.0367e-15
199          2.1900e-13          9.6400e-06          4.1800e-02          7.3000e-14
200          1.5600e-15          1.6900e-05          3.5700e-02          5.2000e-16
201          5.2900e-14          1.5500e-05          2.5500e-02          1.7633e-14
202          2.4000e-13          1.1300e-05          4.2200e-02          8.0000e-14
203          9.3300e-15          4.2400e-06          4.2500e-02          3.1100e-15
204          3.1100e-15          4.4400e-06          3.3000e-02          1.0367e-15
205          8.5600e-14          1.6100e-05          3.5100e-02          2.8533e-14
206          1.9100e-13          1.8100e-05          3.5900e-02          6.3667e-14
207          9.4900e-14          1.2900e-05          4.5700e-02          3.1633e-14
208          1.9900e-13          2.2500e-05          3.1100e-02          6.6333e-14
209          1.2800e-13          2.2700e-05          3.2500e-02          4.2667e-14
210          1.4200e-13          2.3200e-05          2.9000e-02          4.7333e-14
211          7.7800e-15          1.3400e-05          2.8000e-02          2.5933e-15
212          1.5600e-15          4.7400e-06          3.7700e-02          5.2000e-16
213          2.2900e-13          1.8000e-05          3.5100e-02          7.6333e-14
214          1.5600e-15          2.2500e-05          3.1500e-02          5.2000e-16
215          1.7100e-14          4.0100e-06          4.8100e-02          5.7000e-15
216          5.2900e-14          1.1800e-05          4.5100e-02          1.7633e-14
217          5.9100e-14          1.5600e-05          3.2800e-02          1.9700e-14
218          1.5600e-15          3.7000e-06          4.8100e-02          5.2000e-16
219          8.2500e-14          1.8200e-05          3.1600e-02          2.7500e-14
220          3.8900e-14          1.6100e-05          4.2600e-02          1.2967e-14
221          1.5600e-15          8.7600e-06          1.9700e-02          5.2000e-16
222          6.2200e-15          2.0800e-05          3.4000e-02          2.0733e-15
223          6.8500e-14          1.0800e-05          3.7400e-02          2.2833e-14
224          9.1300e-13          3.6700e-05          3.1000e-02          3.0433e-13
225          6.5700e-13          2.7800e-05          4.8100e-02          2.1900e-13
226          2.1300e-13          2.4200e-05          4.0100e-02          7.1000e-14
227          3.4200e-14          2.0800e-05          3.9800e-02          1.1400e-14
228          3.0500e-13          2.0000e-05          3.1700e-02          1.0167e-13
229          5.2900e-14          1.2000e-05          3.4600e-02          1.7633e-14
230          5.8600e-13          2.8600e-05          3.2100e-02          1.9533e-13
231          2.8000e-14          1.2300e-05          3.6400e-02          9.3333e-15
232          7.7800e-15          1.5500e-05          3.4800e-02          2.5933e-15
233          3.1100e-13          1.9500e-05          2.9000e-02          1.0367e-13
234          3.1100e-15          6.0800e-06          4.6100e-02          1.0367e-15
235          2.0200e-14          6.7900e-06          4.2200e-02          6.7333e-15
236          4.6700e-15          1.8900e-05          4.7400e-02          1.5567e-15
237          9.6500e-14          2.3100e-05          4.4600e-02          3.2167e-14
238          1.0900e-14          5.6400e-06          6.2500e-02          3.6333e-15
239          4.2000e-14          7.4500e-06          4.1400e-02          1.4000e-14
240          1.1500e-13          3.4700e-05          3.1900e-02          3.8333e-14
241          1.7100e-14          2.1400e-05          2.9700e-02          5.7000e-15
242          4.6700e-15          1.5700e-05          3.5700e-02          1.5567e-15
243          4.5900e-13          2.1600e-05          2.8500e-02          1.5300e-13
244          1.7600e-13          2.1500e-05          3.2000e-02          5.8667e-14
245          1.5600e-15          6.0500e-06          4.7100e-02          5.2000e-16
246          1.7100e-14          8.8000e-06          4.4200e-02          5.7000e-15
247          1.0300e-13          2.6200e-05          3.8900e-02          3.4333e-14
248          1.8500e-13          2.2900e-05          3.3400e-02          6.1667e-14
249          5.1300e-14          1.3400e-05          4.6100e-02          1.7100e-14
250          2.2700e-13          2.1600e-05          4.2200e-02          7.5667e-14
251          3.1100e-15          1.6400e-05          4.2600e-02          1.0367e-15
252          1.3500e-13          2.0600e-05          2.7600e-02          4.5000e-14
253          2.8900e-13          2.5700e-05          3.3200e-02          9.6333e-14
254          2.8600e-13          1.9100e-05          3.2000e-02          9.5333e-14
255          1.1500e-13          1.9800e-05          3.2000e-02          3.8333e-14
256          1.5200e-13          1.7800e-05          4.6300e-02          5.0667e-14
257          4.9800e-14          1.5800e-05          3.7400e-02          1.6600e-14
258          1.3500e-13          1.5600e-05          4.3500e-02          4.5000e-14
259          7.7800e-15          9.5500e-06          4.5900e-02          2.5933e-15
260          3.1100e-15          4.3800e-06          4.0200e-02          1.0367e-15
261          1.5600e-15          6.6100e-06          4.1700e-02          5.2000e-16
262          8.5600e-14          1.8900e-05          3.7200e-02          2.8533e-14
263          8.2500e-14          2.8400e-05          2.6700e-02          2.7500e-14
264          3.9000e-13          2.4700e-05          4.2400e-02          1.3000e-13
265          8.3500e-13          1.4500e-05          3.7500e-02          2.7833e-13
266          3.1100e-15          7.3500e-06          4.8100e-02          1.0367e-15
267          6.2200e-15          5.5700e-06          4.8100e-02          2.0733e-15
268          1.5600e-15          3.5100e-05          3.4100e-02          5.2000e-16
269          8.0900e-14          3.4200e-05          4.2500e-02          2.6967e-14
270          2.4900e-14          4.7400e-06          4.8100e-02          8.3000e-15
271          3.8900e-14          1.8300e-05          4.3100e-02          1.2967e-14
272          6.0700e-14          1.4200e-05          3.8700e-02          2.0233e-14
273          4.0400e-14          2.2800e-05          4.8100e-02          1.3467e-14
274          1.2400e-14          7.7100e-06          6.2500e-02          4.1333e-15
275          3.1100e-15          1.8600e-05          3.3200e-02          1.0367e-15
276          1.0100e-13          1.5200e-05          2.5100e-02          3.3667e-14
277          5.2900e-13          2.6500e-05          3.0400e-02          1.7633e-13
278          5.2900e-14          7.8300e-06          4.1700e-02          1.7633e-14
279          5.2900e-14          1.7700e-05          3.8300e-02          1.7633e-14
280          1.2400e-13          8.1400e-06          4.3500e-02          4.1333e-14
281          8.7100e-14          1.7300e-05          4.0500e-02          2.9033e-14
282          1.7900e-13          2.0400e-05          6.2500e-02          5.9667e-14
283          1.1000e-12          2.8500e-05          3.5200e-02          3.6667e-13
284          6.2200e-15          1.5000e-05          4.7800e-02          2.0733e-15
285          2.3800e-13          1.8700e-05          3.2700e-02          7.9333e-14
286          3.9000e-13          1.8000e-05          2.1200e-02          1.3000e-13
287          1.0500e-12          3.7600e-05          4.0000e-02          3.5000e-13
288          3.1900e-13          2.0300e-05          2.9600e-02          1.0633e-13
289          8.4000e-13          2.9700e-05          2.5700e-02          2.8000e-13
290          9.6500e-14          2.3900e-05          4.8100e-02          3.2167e-14
291          9.6500e-14          1.9800e-05          3.0000e-02          3.2167e-14
292          1.5600e-15          1.6200e-05          2.4000e-02          5.2000e-16
293          5.1000e-13          1.5900e-05          3.3800e-02          1.7000e-13
294          2.3300e-12          4.7000e-05          3.5800e-02          7.7667e-13
295          2.1000e-13          1.7900e-05          3.1900e-02          7.0000e-14
296          1.9900e-13          1.4100e-05          3.5000e-02          6.6333e-14
297          1.5600e-15          8.4500e-06          2.9600e-02          5.2000e-16
298          2.3300e-14          1.4600e-05          4.0800e-02          7.7667e-15
299          1.5600e-15          1.8400e-05          6.2500e-02          5.2000e-16
300          3.1100e-15          1.5900e-05          3.3500e-02          1.0367e-15
301          1.2900e-13          1.6000e-05          3.6700e-02          4.3000e-14
302          4.6700e-14          6.7900e-06          3.8300e-02          1.5567e-14
303          3.1100e-14          1.1200e-05          3.6200e-02          1.0367e-14
304          4.7000e-13          1.6900e-05          2.8400e-02          1.5667e-13
305          6.8500e-14          2.0900e-05          2.7800e-02          2.2833e-14
306          7.7800e-15          9.7200e-06          4.0800e-02          2.5933e-15
307          1.0900e-13          1.6600e-05          3.0500e-02          3.6333e-14
308          1.2400e-14          9.3900e-06          3.5800e-02          4.1333e-15
309          3.7500e-13          1.7500e-05          2.8400e-02          1.2500e-13
310          4.4200e-13          2.2800e-05          2.6600e-02          1.4733e-13
311          1.1900e-12          2.3600e-05          1.9600e-02          3.9667e-13
312          1.5400e-13          7.6700e-06          4.3100e-02          5.1333e-14
313          1.7300e-13          1.4400e-05          4.1400e-02          5.7667e-14
314          1.5700e-12          2.3300e-05          2.6700e-02          5.2333e-13
315          5.2900e-14          6.9700e-06          4.0200e-02          1.7633e-14
316          1.7100e-13          2.0100e-05          3.4300e-02          5.7000e-14
317          9.7900e-13          3.0700e-05          3.0300e-02          3.2633e-13
318          2.6400e-14          4.2700e-06          3.9900e-02          8.8000e-15
319          1.5600e-15          1.8300e-05          3.3800e-02          5.2000e-16
320          4.0400e-14          9.5900e-06          2.9100e-02          1.3467e-14
321          7.5300e-13          2.4800e-05          2.5700e-02          2.5100e-13
322          1.0900e-14          2.0800e-05          3.7500e-02          3.6333e-15
323          5.1300e-14          4.3900e-06          4.8100e-02          1.7100e-14
324          8.0900e-14          1.5200e-05          4.4500e-02          2.6967e-14
325          4.5100e-14          2.0700e-05          3.2300e-02          1.5033e-14
326          7.7800e-15          1.9200e-05          3.8700e-02          2.5933e-15
327          3.2500e-13          1.8500e-05          2.4800e-02          1.0833e-13
328          1.5600e-15          1.7500e-05          4.2700e-02          5.2000e-16
329          4.6700e-15          4.1900e-06          3.9900e-02          1.5567e-15
330          6.2200e-15          1.1200e-05          4.0300e-02          2.0733e-15
331          2.6100e-13          7.0600e-06          3.9100e-02          8.7000e-14
332          5.7600e-14          1.9000e-05          3.3700e-02          1.9200e-14
333          3.1100e-13          1.6100e-05          3.9700e-02          1.0367e-13
334          1.2300e-13          5.2000e-06          3.4800e-02          4.1000e-14
335          2.2200e-12          3.8000e-05          1.9900e-02          7.4000e-13
336          2.6300e-13          1.8900e-05          3.2900e-02          8.7667e-14
337          7.1600e-14          2.1900e-05          2.8700e-02          2.3867e-14
338          1.4500e-13          2.2700e-05          2.4400e-02          4.8333e-14
339          3.1100e-15          9.4100e-06          4.5300e-02          1.0367e-15
340          2.3300e-14          1.3500e-05          3.9200e-02          7.7667e-15
341          4.0400e-14          2.0500e-05          3.4100e-02          1.3467e-14
342          1.8500e-13          1.3800e-05          3.6100e-02          6.1667e-14
343          2.8200e-13          1.9800e-05          2.6800e-02          9.4000e-14
344          1.2000e-13          1.8200e-05          3.5100e-02          4.0000e-14
345          2.9700e-13          1.5400e-05          2.5900e-02          9.9000e-14
346          3.1100e-15          2.0400e-05          3.6700e-02          1.0367e-15
347          6.2200e-15          1.9800e-05          3.9800e-02          2.0733e-15
348          1.7000e-13          4.8300e-06          3.2300e-02          5.6667e-14
349          1.5600e-15          7.8000e-06          3.8800e-02          5.2000e-16
350          1.5600e-15          1.2000e-05          6.2500e-02          5.2000e-16
351          3.1100e-14          1.3800e-05          3.0200e-02          1.0367e-14
352          4.6700e-14          1.0700e-05          4.3200e-02          1.5567e-14
353          1.0400e-13          1.3900e-05          3.1700e-02          3.4667e-14
354          1.0400e-13          1.1000e-05          4.3500e-02          3.4667e-14
355          6.8500e-14          2.2200e-05          3.5700e-02          2.2833e-14
356          1.5600e-15          2.7300e-05          4.7500e-02          5.2000e-16
357          8.3400e-13          1.9800e-05          4.8100e-02          2.7800e-13
358          3.7200e-13          1.6000e-05          3.2200e-02          1.2400e-13
359          2.1800e-14          1.2000e-05          4.3200e-02          7.2667e-15
360          1.5600e-15          1.3800e-05          4.5700e-02          5.2000e-16
361          2.7200e-13          3.6900e-05          2.7200e-02          9.0667e-14
362          4.5100e-14          1.4200e-05          3.5800e-02          1.5033e-14
363          5.3200e-13          2.1200e-05          3.8200e-02          1.7733e-13
364          1.2100e-13          2.5800e-05          3.7000e-02          4.0333e-14
365          1.5600e-15          1.3100e-05          2.8700e-02          5.2000e-16
366          1.5600e-15          8.8300e-06          6.2500e-02          5.2000e-16
367          1.4000e-13          1.7200e-05          2.4700e-02          4.6667e-14
368          4.6700e-15          2.3900e-05          2.7000e-02          1.5567e-15
369          2.1600e-13          2.1000e-05          3.0500e-02          7.2000e-14
370          4.2300e-13          2.0400e-05          3.0600e-02          1.4100e-13
371          6.2200e-15          6.2200e-06          4.1300e-02          2.0733e-15
372          1.9400e-13          1.5600e-05          2.4900e-02          6.4667e-14
373          6.3800e-14          6.5600e-06          3.5800e-02          2.1267e-14
374          5.9100e-14          1.8000e-05          1.4700e-02          1.9700e-14
375          5.8500e-13          6.4300e-06          4.8000e-02          1.9500e-13
376          2.0100e-12          3.9100e-05          2.5700e-02          6.7000e-13
377          3.7300e-14          1.2200e-05          4.4500e-02          1.2433e-14
378          2.3600e-13          1.8600e-05          2.7000e-02          7.8667e-14
379          4.9000e-13          1.9600e-05          2.5800e-02          1.6333e-13
380          1.4000e-14          7.4200e-06          3.2300e-02          4.6667e-15
381          7.6200e-14          4.2100e-06          7.9500e-02          2.5400e-14
382          1.0900e-13          2.0500e-05          1.9600e-02          3.6333e-14
383          5.1600e-13          1.7700e-05          2.9100e-02          1.7200e-13
384          3.7000e-13          3.3200e-05          3.0000e-02          1.2333e-13
385          1.0900e-14          9.7100e-06          3.6700e-02          3.6333e-15
386          5.1300e-14          1.7800e-05          3.8300e-02          1.7100e-14
387          1.5600e-15          1.2900e-05          3.5000e-02          5.2000e-16
388          1.5600e-15          1.0200e-05          3.3000e-02          5.2000e-16
389          9.6800e-13          3.1000e-05          2.5500e-02          3.2267e-13
390          1.8700e-14          7.9900e-06          3.9200e-02          6.2333e-15
391          7.7800e-15          6.4300e-06          3.2700e-02          2.5933e-15
392          1.4200e-13          2.0500e-05          3.3200e-02          4.7333e-14
393          8.1500e-13          2.6000e-05          3.8700e-02          2.7167e-13
394          1.2600e-12          3.4600e-05          3.7700e-02          4.2000e-13
395          1.5600e-15          1.7000e-05          2.5200e-02          5.2000e-16
396          1.5600e-15          1.5800e-05          3.5500e-02          5.2000e-16
397          4.6700e-15          4.6700e-06          4.5600e-02          1.5567e-15
398          1.4200e-13          1.8500e-05          2.0600e-02          4.7333e-14
399          2.3300e-14          1.6000e-05          3.8700e-02          7.7667e-15
400          1.5900e-13          1.0300e-05          1.8500e-02          5.3000e-14
401          1.5600e-15          2.7600e-05          4.8100e-02          5.2000e-16
402          3.4200e-14          1.1700e-05          4.6600e-02          1.1400e-14
403          5.2900e-14          1.0500e-05          1.7300e-02          1.7633e-14
404          1.5600e-15          1.4900e-05          3.4500e-02          5.2000e-16
405          5.4400e-14          1.1300e-05          4.1400e-02          1.8133e-14
406          1.0900e-13          1.6500e-05          3.0400e-02          3.6333e-14
407          2.1800e-13          1.8300e-05          1.9900e-02          7.2667e-14
408          1.5600e-15          1.7600e-05          2.5800e-02          5.2000e-16
409          6.7100e-13          1.9500e-05          3.0900e-02          2.2367e-13
410          6.5200e-13          2.3500e-05          2.9300e-02          2.1733e-13
411          1.3900e-12          2.2100e-05          2.3200e-02          4.6333e-13
